IMPL,PARAMS,MEAN,SSD,SEM,RSE,CI95LO,CI95UP
KOMPACTMIX,algorithm: ""paxos""!N!number_of_nodes: 3!N!number_of_proposals: 1000000!N!concurrent_proposals: 50000!N!reconfiguration: ""off""!N!reconfig_policy: ""none""!N!network_scenario: ""fully_connected""!N!probability: 0.0!N!data_size: 10!N!compression_rate: 0.2!N!preprocessing_time: 10!N!,13322.567357333333,49.26164926799934,28.441226465604352,0.0021348157380453427,13266.822553460748,13378.312161205919
KOMPACTMIX,algorithm: ""paxos""!N!number_of_nodes: 3!N!number_of_proposals: 1000000!N!concurrent_proposals: 50000!N!reconfiguration: ""off""!N!reconfig_policy: ""none""!N!network_scenario: ""fully_connected""!N!probability: 0.0!N!data_size: 10!N!compression_rate: 0.5!N!preprocessing_time: 2!N!,5926.073374333333,275.0170751392017,158.78118236336167,0.026793657846199737,5614.862256901144,6237.284491765522
KOMPACTMIX,algorithm: ""paxos""!N!number_of_nodes: 3!N!number_of_proposals: 1000000!N!concurrent_proposals: 50000!N!reconfiguration: ""off""!N!reconfig_policy: ""none""!N!network_scenario: ""fully_connected""!N!probability: 0.0!N!data_size: 10!N!compression_rate: 0.5!N!preprocessing_time: 5!N!,8425.951363,264.25644335172274,152.56852870421022,0.01810697951262435,8126.917046739748,8724.985679260251
KOMPACTMIX,algorithm: ""paxos""!N!number_of_nodes: 3!N!number_of_proposals: 1000000!N!concurrent_proposals: 50000!N!reconfiguration: ""off""!N!reconfig_policy: ""none""!N!network_scenario: ""fully_connected""!N!probability: 0.0!N!data_size: 10!N!compression_rate: 0.5!N!preprocessing_time: 10!N!,13372.736928666665,5.920658436989782,3.4182937423758797,2.5561661465486576E-4,13366.03707293161,13379.436784401722
KOMPACTMIX,algorithm: ""paxos""!N!number_of_nodes: 3!N!number_of_proposals: 1000000!N!concurrent_proposals: 50000!N!reconfiguration: ""off""!N!reconfig_policy: ""none""!N!network_scenario: ""fully_connected""!N!probability: 0.0!N!data_size: 10!N!compression_rate: 0.8!N!preprocessing_time: 2!N!,5856.619326,286.6893683998817,165.5201840194755,0.028262069772003396,5532.199765321828,6181.038886678172
KOMPACTMIX,algorithm: ""paxos""!N!number_of_nodes: 3!N!number_of_proposals: 1000000!N!concurrent_proposals: 50000!N!reconfiguration: ""off""!N!reconfig_policy: ""none""!N!network_scenario: ""fully_connected""!N!probability: 0.0!N!data_size: 10!N!compression_rate: 0.8!N!preprocessing_time: 5!N!,8481.929041333335,223.97524579470908,129.3121684513879,0.015245608377674,8228.477191168615,8735.380891498055
KOMPACTMIX,algorithm: ""paxos""!N!number_of_nodes: 3!N!number_of_proposals: 1000000!N!concurrent_proposals: 50000!N!reconfiguration: ""off""!N!reconfig_policy: ""none""!N!network_scenario: ""fully_connected""!N!probability: 0.0!N!data_size: 10!N!compression_rate: 0.8!N!preprocessing_time: 10!N!,13449.124575333333,205.3866139534213,118.58001685395354,0.008816932001019446,13216.707742299584,13681.541408367082
KOMPACTMIX,algorithm: ""paxos""!N!number_of_nodes: 3!N!number_of_proposals: 1000000!N!concurrent_proposals: 50000!N!reconfiguration: ""off""!N!reconfig_policy: ""none""!N!network_scenario: ""fully_connected""!N!probability: 0.0!N!data_size: 100!N!compression_rate: 0.2!N!preprocessing_time: 2!N!,7490.818294,370.5400319313094,213.931387181074,0.028559147850699955,7071.512775125095,7910.123812874905
KOMPACTMIX,algorithm: ""paxos""!N!number_of_nodes: 3!N!number_of_proposals: 1000000!N!concurrent_proposals: 50000!N!reconfiguration: ""off""!N!reconfig_policy: ""none""!N!network_scenario: ""fully_connected""!N!probability: 0.0!N!data_size: 100!N!compression_rate: 0.2!N!preprocessing_time: 5!N!,10701.610831999998,371.1516036995835,214.28447830611586,0.020023572307952143,10281.61325452001,11121.608409479986
KOMPACTMIX,algorithm: ""paxos""!N!number_of_nodes: 3!N!number_of_proposals: 1000000!N!concurrent_proposals: 50000!N!reconfiguration: ""off""!N!reconfig_policy: ""none""!N!network_scenario: ""fully_connected""!N!probability: 0.0!N!data_size: 100!N!compression_rate: 0.2!N!preprocessing_time: 10!N!,15332.948017333334,79.61176031922695,45.963871250965646,0.0029977191078326996,15242.858829681441,15423.037204985227
